run_id	method	method_specific_params	dataset	num_given_topics	reduced	topic_num	topic_size	topic_words	word_scores	num_detected_topics	num_final_topics	duration_secs	diversity_unique	diversity_inv_rbo	coherence_npmi	coherence_v	rand_index
1658734616	top2vec	{'doc2vec_speed': 'fast-learn', 'min_count': 30, 'embedding_model': 'doc2vec', 'umap_args': {'n_neighbors': 15, 'n_components': 5, 'metric': 'cosine', 'random_state': 42}, 'hdbscan_args': {'min_cluster_size': 10, 'metric': 'euclidean', 'cluster_selection_method': 'eom'}}	20news	20	True	10	738	"['mfq' 'pmfq' 'heat' 'nriz' 'nuy' 'wwiz' 'gizw' 'duct' 'solvent' 'bhjn'
 'temperature' 'chatham' 'ghj' 'maxbyte' 'geode' 'entryway' 'reactor'
 'qwm' 'vmk' 'steam' 'keown' 'fuel' 'powerplay' 'nrhj' 'sc_' 'sy_'
 'adhesive' 'cooling' 'x_s' 'insulation' 'qax' 'mcfarlane' 'ndet_loop'
 'hawerchuk' 'sabretooth' 'andreychuk' 'liefeld' 'macinnis' 'pmf' 'liquid'
 'giz' 'bxn' 'napalm' 'cx_s' 'fossil' 'janney' 'stove' 'uranium' 'ignite'
 'battery']"	"[0.43955922 0.43751976 0.43238643 0.427773   0.4158139  0.414263
 0.41276738 0.41246414 0.40996325 0.4067315  0.40632048 0.40529415
 0.40469253 0.40076405 0.39617032 0.39589277 0.39487308 0.39418828
 0.39255595 0.3883341  0.38514417 0.38503703 0.38316047 0.38276595
 0.38239807 0.38222963 0.3820408  0.3816989  0.37880987 0.37788945
 0.37788236 0.3774131  0.3772418  0.37708044 0.37507778 0.37448403
 0.37427148 0.37410322 0.37311298 0.37215328 0.37144524 0.3711785
 0.37117422 0.3705533  0.3703274  0.3699938  0.36906186 0.36856028
 0.36814433 0.3671333 ]"	371	20	1008.731	0.71	0.9372377560661278		0.41879311135064035	0.9066544274300811
1658734616	top2vec	{'doc2vec_speed': 'fast-learn', 'min_count': 30, 'embedding_model': 'doc2vec', 'umap_args': {'n_neighbors': 15, 'n_components': 5, 'metric': 'cosine', 'random_state': 42}, 'hdbscan_args': {'min_cluster_size': 10, 'metric': 'euclidean', 'cluster_selection_method': 'eom'}}	20news	20	True	11	716	"['ufsa' 'etxonss' 'pmfq' 'mfq' 'nriz' 'axelsson' 'germany' 'ghj' 'nuy'
 'bxn' 'gizw' 'sweden' 'wwiz' 'qwm' 'nrhj' 'qax' 'ax' 'giz' 'chatham'
 'bhjn' 'staffan' 'vmk' 'bhj' 'fq' 'z_' 'ei' 'pmf' 'dortmund' 'stockholm'
 'okz' 'klj' 'osmanli' 'fyn' 'fij' 'finland' 'chz' 'qn' 'vz' 'ki' 'de'
 'gq' 'sc_' 'gy' 'x_s' 'yx' 'tu' 'jf' 'sy_' 'irzr' 'elin']"	"[0.5714286  0.5682654  0.51595116 0.49236917 0.48950315 0.48943895
 0.487185   0.48152208 0.47948462 0.47815204 0.47792047 0.47691947
 0.4721129  0.4704736  0.46834505 0.46770358 0.46573794 0.46487117
 0.46369898 0.46283776 0.46073234 0.45864668 0.4569118  0.4555342
 0.4516242  0.44474208 0.44309995 0.4430037  0.4425683  0.44207674
 0.44074398 0.4346796  0.43455666 0.43158615 0.4315369  0.42756826
 0.42661077 0.426275   0.42532146 0.42429662 0.42378289 0.42248935
 0.42234522 0.42187196 0.42172763 0.42168865 0.42164445 0.42133066
 0.42132857 0.41957176]"	371	20	1008.731	0.71	0.9372377560661278		0.41879311135064035	0.9066544274300811
1658734616	top2vec	{'doc2vec_speed': 'fast-learn', 'min_count': 30, 'embedding_model': 'doc2vec', 'umap_args': {'n_neighbors': 15, 'n_components': 5, 'metric': 'cosine', 'random_state': 42}, 'hdbscan_args': {'min_cluster_size': 10, 'metric': 'euclidean', 'cluster_selection_method': 'eom'}}	20news	20	True	12	710	"['pmfq' 'mfq' 'bhjn' 'cx_s' 'nriz' 'sc_' 'sy_' 'wwiz' 'x_s' 'gizw' 'nrhj'
 'scx' 'nuy' 'qax' 'ghj' 'pmf' 'coupe' 'giz' 'ax' 'bxn' 'fyn' 'vmk' 'qwm'
 'geode' 'okz' 'klj' 'xxi' 'fq' 'qn' 'xte' 'bhj' 'yx' 'chatham' 'tq'
 'lexus' 'qazi' 'gy' 'yf' 'tranny' 'infiniti' 'camry' 'audi' 'ceux'
 'pontiac' 'oq' 'ei' 'y_' 'integra' 'manta' 'keown']"	"[0.5075655  0.50460404 0.4930358  0.48568892 0.48255044 0.47721964
 0.47582543 0.47506    0.4729675  0.47084913 0.46839142 0.46647555
 0.45906502 0.45823124 0.4560008  0.44914985 0.44695964 0.4457085
 0.4455889  0.4451177  0.44199955 0.44141632 0.44007856 0.4380881
 0.4302276  0.42991906 0.4295087  0.42908454 0.42897403 0.42773554
 0.42748445 0.4251172  0.423989   0.42182496 0.4202584  0.41740048
 0.4165759  0.4131813  0.4130344  0.41115993 0.41001594 0.40735224
 0.40715367 0.40303445 0.40186256 0.40180477 0.40112114 0.3997461
 0.3991143  0.39762515]"	371	20	1008.731	0.71	0.9372377560661278		0.41879311135064035	0.9066544274300811
1658734616	top2vec	{'doc2vec_speed': 'fast-learn', 'min_count': 30, 'embedding_model': 'doc2vec', 'umap_args': {'n_neighbors': 15, 'n_components': 5, 'metric': 'cosine', 'random_state': 42}, 'hdbscan_args': {'min_cluster_size': 10, 'metric': 'euclidean', 'cluster_selection_method': 'eom'}}	20news	20	True	13	635	"['fungal' 'blooms' 'dsl' 'vaginal' 'jxp' 'chastity' 'rind' 'sinus' 'geb'
 'cadre' 'nystatin' 'supplementation' 'systemic' 'chronic' 'skepticism'
 'candida' 'hepatitis' 'therapies' 'albicans' 'banschbach' 'crohn' 'yeast'
 'chatham' 'disease' 'migraines' 'antibiotics' 'patients' 'inflammation'
 'antibiotic' 'infections' 'shameful' 'migraine' 'mucus' 'intellect'
 'physician' 'diagnosis' 'diagnosed' 'infection' 'headache' 'bacteria'
 'ndet_loop' 'retinol' 'diet' 'noring' 'sc_' 'hernia' 'ceux' 'fungus'
 'medication' 'vagina']"	"[0.50227904 0.4953676  0.49007127 0.4887355  0.4808337  0.47287387
 0.4724469  0.47083503 0.4660086  0.45097268 0.445489   0.44164437
 0.43947357 0.4379447  0.43544394 0.4324342  0.430336   0.4296736
 0.42719948 0.4262737  0.42570174 0.42546162 0.4236276  0.4218577
 0.42160594 0.4207361  0.42063856 0.4196801  0.41762412 0.41564074
 0.41311538 0.4124296  0.41070205 0.41019207 0.4069386  0.40654677
 0.40548062 0.40334335 0.4025774  0.4025342  0.4014365  0.40005073
 0.39703825 0.39701062 0.39647594 0.3964613  0.39604205 0.39559942
 0.3952792  0.39084542]"	371	20	1008.731	0.71	0.9372377560661278		0.41879311135064035	0.9066544274300811
1658734616	top2vec	{'doc2vec_speed': 'fast-learn', 'min_count': 30, 'embedding_model': 'doc2vec', 'umap_args': {'n_neighbors': 15, 'n_components': 5, 'metric': 'cosine', 'random_state': 42}, 'hdbscan_args': {'min_cluster_size': 10, 'metric': 'euclidean', 'cluster_selection_method': 'eom'}}	20news	20	True	14	634	"['amplifier' 'impedance' 'amp' 'ohms' 'bhjn' 'vac' 'geode' 'nriz'
 'voltage' 'pmfq' 'sy_' 'amps' 'khz' 'gizw' 'nuy' 'xxi' 'circuit' 'hx'
 'cx_s' 'x_s' 'relays' 'nrhj' 'sc_' 'wwiz' 'mfq' 'ghj' 'watts' 'grounding'
 'bhj' 'mixer' 'giz' 'circuits' 'pmf' 'volts' 'cassette' 'fyn' 'qr' 'xte'
 'oversampling' 'hz' 'cmkrnl' 'vmk' 'ohm' 'jf' 'scx' 'fq' 'audio'
 'charger' 'ax' 'bxn']"	"[0.47841325 0.4697869  0.4617349  0.4552293  0.4500032  0.4447478
 0.44015127 0.43337607 0.43082896 0.42755216 0.42739674 0.42680287
 0.42676458 0.42596588 0.42444173 0.4225597  0.42195407 0.41965306
 0.41964647 0.41916764 0.41468808 0.41465595 0.4123822  0.41147262
 0.40978837 0.40964976 0.40454367 0.40434355 0.40347654 0.40297112
 0.4027477  0.40191144 0.40165585 0.40134057 0.39869508 0.39837396
 0.3980487  0.39648923 0.39559588 0.39439517 0.39413923 0.39292452
 0.3927551  0.39273715 0.39265254 0.39250475 0.3922648  0.39095095
 0.39060158 0.39041507]"	371	20	1008.731	0.71	0.9372377560661278		0.41879311135064035	0.9066544274300811
1658734616	top2vec	{'doc2vec_speed': 'fast-learn', 'min_count': 30, 'embedding_model': 'doc2vec', 'umap_args': {'n_neighbors': 15, 'n_components': 5, 'metric': 'cosine', 'random_state': 42}, 'hdbscan_args': {'min_cluster_size': 10, 'metric': 'euclidean', 'cluster_selection_method': 'eom'}}	20news	20	True	15	612	"['jlevine' 'egreen' 'ninjaite' 'cruncher' 'hamer' 'nriz' 'compdyn' 'x_s'
 'ryan_cousineau' 'nuy' 'maven' 'cousineau' 'sy_' 'pmfq' 'chatham' 'sc_'
 'questor' 'xxi' 'wwiz' 'scx' 'cx_s' 'mfq' 'ghj' 'entryway' 'qwm' 'gayane'
 'bhjn' 'imat' 'dwi' 'mamma' 'liefeld' 'qax' 'marina' 'vmk' 'mcfarlane'
 'countersteering' 'lyuda' 'hydro' 'seahunt' 'pillion' 'zinaida' 'z_'
 'pmf' 'nmm' 'giz' 'hobgoblin' 'okz' 'tcora' 'bhj' 'geode']"	"[0.478922   0.47791544 0.47660553 0.46487308 0.46352077 0.46168852
 0.46114755 0.4592107  0.4560706  0.4555853  0.45554703 0.4532134
 0.44895935 0.44807523 0.44682282 0.4460228  0.43217462 0.42767996
 0.42745566 0.42488635 0.4238959  0.42360502 0.42316967 0.4225102
 0.42093378 0.41696912 0.4163316  0.41491324 0.41408724 0.41108924
 0.41020998 0.4101423  0.40750748 0.40659422 0.40571308 0.4053136
 0.40484422 0.40383577 0.4017058  0.4016952  0.4004168  0.3997473
 0.3991866  0.3989967  0.3989836  0.3982023  0.39786822 0.397794
 0.39675453 0.396007  ]"	371	20	1008.731	0.71	0.9372377560661278		0.41879311135064035	0.9066544274300811
1658734616	top2vec	{'doc2vec_speed': 'fast-learn', 'min_count': 30, 'embedding_model': 'doc2vec', 'umap_args': {'n_neighbors': 15, 'n_components': 5, 'metric': 'cosine', 'random_state': 42}, 'hdbscan_args': {'min_cluster_size': 10, 'metric': 'euclidean', 'cluster_selection_method': 'eom'}}	20news	20	True	16	607	"['uk' 'qwm' 'ghj' 'ac' 'pmfq' 'nuy' 'qax' 'bhjn' 'nrhj' 'pmf' 'fq' 'giz'
 'bxn' 'mfq' 'qn' 'bhj' 'nriz' 'ax' 'gizw' 'z_' 'gy' 'okz' 'ei' 'wwiz'
 'qh' 'klj' 'yx' 'x_s' 'ql' 'b_' 'sc_' 'fij' 'sy_' 'qq' 'scx' 'wsh' 'yt'
 'ki' 'fyn' 'qw' 'rlk' 'xxi' 'oq' 'vmk' 'ue' 'maidenhead' 'uj' 'uo'
 'chatham' 'npet']"	"[0.4998052  0.49745226 0.4858936  0.48387378 0.48151636 0.48000905
 0.4666914  0.46591377 0.46168053 0.46106714 0.4607656  0.45970082
 0.4593176  0.45924118 0.45913684 0.45785242 0.45493641 0.45296204
 0.45243543 0.44559616 0.44508523 0.44400212 0.43981066 0.43912354
 0.43525276 0.43387568 0.42935312 0.42912084 0.42797813 0.42787266
 0.42671824 0.4251314  0.4235558  0.42297655 0.42174032 0.42166469
 0.42107743 0.41844732 0.4184256  0.41787505 0.416147   0.41601598
 0.41046196 0.41014582 0.40942845 0.40737098 0.40670645 0.40656608
 0.40611887 0.4057556 ]"	371	20	1008.731	0.71	0.9372377560661278		0.41879311135064035	0.9066544274300811
1658734616	top2vec	{'doc2vec_speed': 'fast-learn', 'min_count': 30, 'embedding_model': 'doc2vec', 'umap_args': {'n_neighbors': 15, 'n_components': 5, 'metric': 'cosine', 'random_state': 42}, 'hdbscan_args': {'min_cluster_size': 10, 'metric': 'euclidean', 'cluster_selection_method': 'eom'}}	20news	20	True	17	604	"['canada' 'cx_s' 'sy_' 'x_s' 'sc_' 'ca' 'pmfq' 'scx' 'medraut' 'rauser'
 'xxi' 'nriz' 'mfq' 'nuy' 'qax' 'yx' 'qwm' 'gballent' 'pmf' 'ghj' 'klj'
 'geode' 'ei' 'wwiz' 'giz' 'fq' 'ax' 'gizw' 'bhj' 'stpl' 'okz' 'gy' 'vmk'
 'edmonton' 'sfu' 'cunixc' 'bure' 'dchhabra' 'chz' 'bhjn' 'nrhj' 'rlk'
 'chatham' 'ersys' 'mcfarlane' 'b_' 'moncton' 'bc' 'breton' 'macinnis']"	"[0.4931854  0.46886638 0.46645984 0.4649577  0.45965564 0.44665432
 0.43678316 0.4303848  0.424653   0.4240344  0.4238402  0.41932362
 0.4159217  0.41083938 0.41047472 0.40863025 0.40478557 0.40080297
 0.40025926 0.39937043 0.39666358 0.39581525 0.39576256 0.39510167
 0.39322162 0.3906383  0.3900544  0.38911802 0.38624883 0.38575304
 0.3851362  0.38473928 0.3845719  0.3824098  0.3808407  0.38078383
 0.3787349  0.37835765 0.3775147  0.37681955 0.3760523  0.3759023
 0.37495413 0.37480366 0.37442255 0.37427998 0.37424916 0.37402883
 0.37295747 0.37293145]"	371	20	1008.731	0.71	0.9372377560661278		0.41879311135064035	0.9066544274300811
1658734616	top2vec	{'doc2vec_speed': 'fast-learn', 'min_count': 30, 'embedding_model': 'doc2vec', 'umap_args': {'n_neighbors': 15, 'n_components': 5, 'metric': 'cosine', 'random_state': 42}, 'hdbscan_args': {'min_cluster_size': 10, 'metric': 'euclidean', 'cluster_selection_method': 'eom'}}	20news	20	True	18	593	"['geode' 'rtrace' 'motecc' 'cosmo' 'xli' 'pcx' 'louray' 'tga' 'bmp'
 'panayiotakis' 'ftms' 'hsi' 'cjpeg' 'xvoid' 'scodal' 'pbmplus' 'xpm'
 'nff' 'ghostscript' 'cica' 'xloadimage' 'vpic' 'spartan' 'deakin'
 'povray' 'gwu' 'gif' 'viewer' 'medraut' 'nctu' 'files' 'autocad'
 'downloaded' 'imagemagick' 'wallpaper' 'afit' 'xwd' 'osmanli' 'rle'
 'angmar' 'pict' 'zip' 'oname' 'gaul' 'ufsa' 'brocku' 'directory'
 'openwin' 'fprintf' 'can']"	"[0.5385971  0.43318847 0.43106458 0.42632404 0.42334837 0.42116928
 0.41661376 0.41601187 0.40885457 0.4076869  0.4075697  0.40662646
 0.40369633 0.39957118 0.39897352 0.39806592 0.39725488 0.39696655
 0.39659774 0.39639848 0.3912395  0.3900317  0.38987625 0.38966405
 0.38942343 0.38937414 0.3879916  0.38564837 0.38413805 0.38235277
 0.38027072 0.37733662 0.37639022 0.37544516 0.3753819  0.3749256
 0.3746636  0.37444007 0.37401897 0.37383053 0.37292674 0.3727303
 0.370704   0.36895615 0.36857334 0.36849445 0.36836848 0.36816663
 0.3678898  0.3674809 ]"	371	20	1008.731	0.71	0.9372377560661278		0.41879311135064035	0.9066544274300811
1658734616	top2vec	{'doc2vec_speed': 'fast-learn', 'min_count': 30, 'embedding_model': 'doc2vec', 'umap_args': {'n_neighbors': 15, 'n_components': 5, 'metric': 'cosine', 'random_state': 42}, 'hdbscan_args': {'min_cluster_size': 10, 'metric': 'euclidean', 'cluster_selection_method': 'eom'}}	20news	20	True	19	530	"['nasa' 'gov' 'egalon' 'telos' 'baalke' 'pmfq' 'geode' 'sy_' 'nuy' 'jpl'
 'fnalf' 'mfq' 'kelvin' 'xte' 'x_s' 'dealy' 'sc_' 'propulsion' 'nriz'
 'larc' 'lobo' 'wwiz' 'orbit' 'spacecraft' 'grissom' 'giz' 'keown'
 'orbiter' 'hubble' 'vanderby' 'pmf' 'flyby' 'qwm' 'qax' 'langley' 'xxi'
 'fq' 'scx' 'nrhj' 'ax' 'bhjn' 'cx_s' 'bxn' 'bhj' 'xvoid' 'msfc' 'liefeld'
 'kjenks' 'shuttle' 'jockey']"	"[0.51390654 0.4772179  0.4620762  0.45671308 0.43671238 0.43404675
 0.43325907 0.43164647 0.42993152 0.42636704 0.42369875 0.4218661
 0.42173755 0.42135888 0.4195993  0.41367453 0.41101778 0.4086491
 0.40798703 0.40736264 0.40696728 0.4053692  0.4049492  0.40336967
 0.39956802 0.39947194 0.39766204 0.39635906 0.3949932  0.39484686
 0.39417446 0.3926673  0.3919826  0.3908279  0.39065063 0.39053065
 0.3903274  0.39013118 0.38877273 0.38876048 0.38866958 0.38862067
 0.38815585 0.38696837 0.38665247 0.38623673 0.38613117 0.3855766
 0.38447475 0.38435337]"	371	20	1008.731	0.71	0.9372377560661278		0.41879311135064035	0.9066544274300811
